sample_id_nwd_id	merge_id	hgsc_xfer_subdir	batch	merge_path	current_cram_name	new_cram_name	json_path	cram_path
NWD522159	TMSOLW.NWD522159-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD522159-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY	TMSOLW.NWD522159-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY.hgv.cram	NWD522159.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD522159-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD522159-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY/TMSOLW.NWD522159-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY.hgv.cram
NWD522942	TMSOLW.NWD522942-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD522942-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY	TMSOLW.NWD522942-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY.hgv.cram	NWD522942.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD522942-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD522942-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY/TMSOLW.NWD522942-1_2AMP-FLOWCELL-HF5YLCCXY-HC7V7CCXY-HCWFTCCXY-HF5WLCCXY.hgv.cram
NWD525972	TMSOLW.NWD525972-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD525972-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOLW.NWD525972-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram	NWD525972.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD525972-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD525972-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/TMSOLW.NWD525972-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram
NWD532224	TMSOLW.NWD532224-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD532224-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD532224-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD532224.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD532224-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD532224-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD532224-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD534930	TMSOLW.NWD534930-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD534930-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOLW.NWD534930-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram	NWD534930.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD534930-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD534930-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/TMSOLW.NWD534930-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram
NWD539502	TMSOLW.NWD539502-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD539502-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD539502-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD539502.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD539502-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD539502-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD539502-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD550800	TMSOLW.NWD550800-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD550800-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOLW.NWD550800-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram	NWD550800.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD550800-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD550800-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/TMSOLW.NWD550800-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram
NWD552320	TMSOLW.NWD552320-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD552320-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOLW.NWD552320-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram	NWD552320.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD552320-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD552320-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/TMSOLW.NWD552320-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram
NWD554344	TMSOLW.NWD554344-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD554344-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY	TMSOLW.NWD554344-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram	NWD554344.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD554344-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD554344-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY/TMSOLW.NWD554344-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram
NWD557148	TMSOLW.NWD557148-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD557148-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOLW.NWD557148-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram	NWD557148.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD557148-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD557148-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/TMSOLW.NWD557148-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram
NWD568320	TMSOLW.NWD568320-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD568320-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY	TMSOLW.NWD568320-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram	NWD568320.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD568320-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD568320-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY/TMSOLW.NWD568320-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram
NWD574542	TMSOLW.NWD574542-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD574542-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOLW.NWD574542-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram	NWD574542.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD574542-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD574542-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/TMSOLW.NWD574542-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram
NWD601906	TMSOLW.NWD601906-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD601906-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOLW.NWD601906-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram	NWD601906.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD601906-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD601906-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/TMSOLW.NWD601906-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram
NWD602416	TMSOLW.NWD602416-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD602416-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOLW.NWD602416-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram	NWD602416.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD602416-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD602416-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/TMSOLW.NWD602416-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram
NWD609257	TMSOLW.NWD609257-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD609257-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY	TMSOLW.NWD609257-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram	NWD609257.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD609257-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD609257-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY/TMSOLW.NWD609257-1_2AMP-FLOWCELL-HF72FCCXY-HFC22CCXY-HC7V7CCXY-HCW33CCXY.hgv.cram
NWD625842	TMSOLW.NWD625842-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD625842-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY	TMSOLW.NWD625842-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram	NWD625842.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD625842-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD625842-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY/TMSOLW.NWD625842-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram
NWD628322	TMSOLW.NWD628322-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD628322-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY	TMSOLW.NWD628322-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram	NWD628322.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD628322-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD628322-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY/TMSOLW.NWD628322-1_2AMP-FLOWCELL-HCVGTCCXY-HCVJCCCXY-HCWJHCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram
NWD636872	TMSOLW.NWD636872-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD636872-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY	TMSOLW.NWD636872-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram	NWD636872.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD636872-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD636872-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY/TMSOLW.NWD636872-1_2AMP-FLOWCELL-HF72FCCXY-HCW3FCCXY-HF5YJCCXY-HC7V7CCXY.hgv.cram
NWD690432	TMSOLW.NWD690432-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD690432-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY	TMSOLW.NWD690432-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram	NWD690432.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD690432-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD690432-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY/TMSOLW.NWD690432-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram
NWD690706	TMSOLW.NWD690706-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD690706-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY	TMSOLW.NWD690706-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram	NWD690706.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD690706-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD690706-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY/TMSOLW.NWD690706-1_2AMP-FLOWCELL-HCVHCCCXY-HCVHGCCXY-HCWHTCCXY-HFCNHCCXY.hgv.cram
NWD696545	TMSOLW.NWD696545-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD696545-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY	TMSOLW.NWD696545-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram	NWD696545.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD696545-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD696545-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY/TMSOLW.NWD696545-1_2AMP-FLOWCELL-HCW3LCCXY-HCWHTCCXY-HFCNHCCXY-HCV77CCXY.hgv.cram
NWD720240	TMSOLW.NWD720240-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD720240-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD720240-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD720240.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD720240-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD720240-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD720240-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD727139	TMSOLW.NWD727139-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD727139-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD727139-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD727139.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD727139-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD727139-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD727139-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD739791	TMSOLW.NWD739791-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD739791-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD739791-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD739791.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD739791-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD739791-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD739791-1_2AMP-FLOWCELL-HCW7GCCXY-HF5LNCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD760536	TMSOLW.NWD760536-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD760536-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY	TMSOLW.NWD760536-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram	NWD760536.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD760536-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD760536-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY/TMSOLW.NWD760536-1_2AMP-FLOWCELL-HCVCCCCXY-HF72VCCXY-HC7V7CCXY-HFC7JCCXY.hgv.cram
NWD781025	TMSOLW.NWD781025-1_2AMP-FLOWCELL-HCVCCCCXY-HC7V7CCXY-HF72VCCXY-HFC7JCCXY	TMSOL	TMSOL_batch19a	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD781025-1_2AMP-FLOWCELL-HCVCCCCXY-HC7V7CCXY-HF72VCCXY-HFC7JCCXY	TMSOLW.NWD781025-1_2AMP-FLOWCELL-HCVCCCCXY-HC7V7CCXY-HF72VCCXY-HFC7JCCXY.hgv.cram	NWD781025.hgv.cram	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD781025-1_2AMP-FLOWCELL-HCVCCCCXY-HC7V7CCXY-HF72VCCXY-HFC7JCCXY/MEDefn.json	/stornext/snfs0/next-gen/HgVMerge/TMSOLW.NWD781025-1_2AMP-FLOWCELL-HCVCCCCXY-HC7V7CCXY-HF72VCCXY-HFC7JCCXY/TMSOLW.NWD781025-1_2AMP-FLOWCELL-HCVCCCCXY-HC7V7CCXY-HF72VCCXY-HFC7JCCXY.hgv.cram
